"id","id","division_id","depto_id","asig_id","p15","p15_just"
1805,554,5,30,ESTUDIO DEL TRABAJO,2,"""El tema de balanceo de l�neas que est� incluido no corresponde a la asignatura, corresponde a Dise�o de Sistemas Productivos"""
1806,554,5,30,ESTUDIO DEL TRABAJO,2,el programa sigue estando vigente pero le faltan actualizaciones en practicas 
1807,560,5,30,INVESTIGACION DE OPERACIONES I,2,el programa sigue estando vigente pero le faltan actualizaciones en practicas 
1808,560,5,30,INVESTIGACION DE OPERACIONES I,1,Bien.
1809,560,5,30,INVESTIGACION DE OPERACIONES I,1,Bien.
1810,560,5,30,INVESTIGACION DE OPERACIONES I,2,Se puede cambiar la cantidad de horas por tema de acuerdo al enfoque de cada profesor 
1811,565,5,30,PLANEACION Y CONTROL DE LA PRODUCCION,2,Creo que deber�amos incluir un tema sobre el software disponible
1812,565,5,30,PLANEACION Y CONTROL DE LA PRODUCCION,2,faltan incluir temas del problema del agente viajero
1813,565,5,30,PLANEACION Y CONTROL DE LA PRODUCCION,2,Faltan cuestiones m�s actuales de la Investigaci�n
1814,565,5,30,PLANEACION Y CONTROL DE LA PRODUCCION,2,Faltan la inclusi�n de temas que son base para lo que hoy conocemos como la administraci�n de la cadena de suministro.
1815,565,5,30,PLANEACION Y CONTROL DE LA PRODUCCION,1,Cubre la demanda laboral
1816,565,5,30,PLANEACION Y CONTROL DE LA PRODUCCION,1,Cubre la demanda laboral
1817,565,5,30,PLANEACION Y CONTROL DE LA PRODUCCION,1,Por que se liga con los programasaneriores y posteriores. y se ve en el mapeo
1818,565,5,30,PLANEACION Y CONTROL DE LA PRODUCCION,1,Por que se liga con los programasaneriores y posteriores. y se ve en el mapeo
1819,565,5,30,PLANEACION Y CONTROL DE LA PRODUCCION,2,Solo cambiar�a de lugar unos temas y reescribiria los subtemas para que muestren mejor lo que se va a desarrollar
1820,565,5,30,PLANEACION Y CONTROL DE LA PRODUCCION,2,"""Considero que la clase de PCP puede dar para que se lleve en dos semestre. En la materia se ven los temas de demanda, inventarios y planeaci�n del suministro, sin embargo considero que hace falta tiempo para ver m�s a detalle la programaci�n de l�neas, an�lisis de recursos y capacidad."""
1821,570,5,30,SEGURIDAD INDUSTRIAL,2,"""Considero que la clase de PCP puede dar para que se lleve en dos semestre. En la materia se ven los temas de demanda, inventarios y planeaci�n del suministro, sin embargo considero que hace falta tiempo para ver m�s a detalle la programaci�n de l�neas, an�lisis de recursos y capacidad."""
1822,570,5,30,SEGURIDAD INDUSTRIAL,2,Se puede actualziar la tem�tica de la asignatura. 
1823,543,5,30,COSTOS Y EVALUACION DE PROYECTOS,2,Se puede actualziar la tem�tica de la asignatura. 
1824,543,5,30,COSTOS Y EVALUACION DE PROYECTOS,2,ser�a adecuado ser m�s explicito con los algoritmos o programas que se ver�an en el temas 5 de programaci�n de operaciones. y agregar un temas 6 para plan maestro de producci�n
1825,543,5,30,COSTOS Y EVALUACION DE PROYECTOS,1,Se abordan los temas requeridos 
1826,543,5,30,COSTOS Y EVALUACION DE PROYECTOS,2,"""En contenido es adecuado, en orden puede mejorar."""
1827,543,5,30,COSTOS Y EVALUACION DE PROYECTOS,1,El temario es ambicioso pero comprende los elementos necesarios para que los alumnos profundicen por su cuenta.
1828,543,5,30,COSTOS Y EVALUACION DE PROYECTOS,1,"""Si, le da al alumno una herramienta m�s (la asignatura) para su desarrollo y conocimiento profesional y personal"""
1829,544,5,30,CREATIVIDAD,2,PARA LA ASIGNATURA QUE IMPARTO HAY ANTECEDENTES QUE LOS ESTUDIANTES NO TRAEN POR QUE ES DE DIFERENTE DIVISON Y DEBERIAN TENER MATERIAS A FINES QUE DEN UN REPASO DE TEMAS COMO LA INFLACION Y MACROECONOMIA
1830,541,5,30,CALIDAD,1,tiene los elementos necesarios para cubrir el objetivo planteado
1831,541,5,30,CALIDAD,1,Aborda los temas necesarios para cumplir con el objetivo de la materia
1832,547,5,30,DESARROLLO EMPRESARIAL,1,Muy adecuado
1833,564,5,30,OPTIMIZACION DE OPERACIONES,2,Hay que actualizarlos
1834,540,5,30,ANALlSIS FINANCIERO,1,acorde a lo actual
1835,575,5,30,DESARROLLO DE HABILlDADES DIRECTIVAS,1,Cubre la demanda laboral
1836,551,5,30,ENVASE Y EMBALAJE,1,el contenido es adecuado
1837,576,5,30,LEGISLACION INDUSTRIAL,1,Porque permite a los alumnos conocer los aspectos te�ricos y aplicarlos mediante una aplicaci�n pr�ctica con datos reales colectados por ellos mismos.
1838,573,5,30,TEMAS SELECTOS DE LOGISTICA Y SISTEMAS,1,Cumple con el objetivo de la carrera 
1839,546,5,30,DESARROLLO DE HABILIDADES DIRECTIVAS,1,el contenido es adecuado
1840,546,5,30,DESARROLLO DE HABILIDADES DIRECTIVAS,1,Cubre todos los aspectos b�sicos de la Industria del Envase y el Embalaje
1841,546,5,30,DESARROLLO DE HABILIDADES DIRECTIVAS,1,Toca los temas m�s importantes.
1842,547,5,30,DESARROLLO EMPRESARIAL,1,el programa sigue estando vigente 
1843,547,5,30,DESARROLLO EMPRESARIAL,2,CONSIDERO QUE HAY QUE DAR MAS TEMAS Y CON MAS ESTUDIO DE CASOS
1844,547,5,30,DESARROLLO EMPRESARIAL,1,Si
1845,547,5,30,DESARROLLO EMPRESARIAL,1,el contenido es adecuado
1846,551,5,30,ENVASE Y EMBALAJE,1,SI CUENTA CON LOS TEMAS PROPIOS DE LA MATERIA
1847,570,5,30,SEGURIDAD INDUSTRIAL,1,Se cubren todos los aspectos importantes relacionados al desarrollo de las empresas
1848,570,5,30,SEGURIDAD INDUSTRIAL,2,Falta actualizarlo a nuevas metodolog�as de emprendimiento
1849,558,5,30,INGENIERIA INDUSTRIAL Y PRODUCTIVIDAD,2,"""Es una materia de suma importancia para la vida laboral de los estudiantes, pero no incluye metodolog�as nuevas que han demostrado su eficacia en el emprendimiento."""
1850,558,5,30,INGENIERIA INDUSTRIAL Y PRODUCTIVIDAD,1,Cubre todos los aspectos importantes de la Industria del Envase y el Embalaje
1851,558,5,30,INGENIERIA INDUSTRIAL Y PRODUCTIVIDAD,1,Se abordan los temas requeridos 
1852,557,5,30,INGENIERIA ECONOMICA,2,Se ajustan los tiempos y la planeaci�n para cumplir los objetivos
1853,577,5,30,SISTEMAS DE PLANEACION,1,"""Si, quiz� dar�a m�s tiempo para la asignatura """
1854,557,5,30,INGENIERIA ECONOMICA,1,Es adecuado 
1855,557,5,30,INGENIERIA ECONOMICA,1,Cubre con los objetivos de la misma
1856,557,5,30,INGENIERIA ECONOMICA,1,Se brinda con las competencias necesarias para que los alumnos se desarrollen en cualquier lugar
1857,557,5,30,INGENIERIA ECONOMICA,1,Pues integra conocimientos antecedentes e introduce a los conocimientos futuros
1858,557,5,30,INGENIERIA ECONOMICA,1,Tiene las bases y conocimientos necesarios para resolver cualquier problema de Evaluaci�n de proyectos.
1859,557,5,30,INGENIERIA ECONOMICA,1,el temario es adecuado
1860,557,5,30,INGENIERIA ECONOMICA,1,Es una materia introductoria a la evaluaci�n de proyectos y proporciona herramientas para ello
1861,569,5,30,RELACIONES LABORALES Y ORGANIZACIONALES,1,El programa de estudios es congruente con los objetivos de la materia
1862,569,5,30,RELACIONES LABORALES Y ORGANIZACIONALES,1,Se brinda con las competencias necesarias para que los alumnos se desarrollen en cualquier lugar
1863,561,5,30,INVESTIGACION DE OPERACIONES II,1,Porque permite a los alumnos conocer los aspectos te�ricos y aplicarlos mediante una aplicaci�n pr�ctica con datos reales colectados por ellos mismos.
1864,561,5,30,INVESTIGACION DE OPERACIONES II,2,Porque es lo que creo
1865,561,5,30,INVESTIGACION DE OPERACIONES II,2,"""La parte legal es buena, pienso que deber�a aumentarse las horas de temas  e trabajo en equipo """
1866,553,5,30,ESTADISTICA APLICADA,2,"""Solo distribuci�n de horas, m�s peso a lo personal y equipo"""
1867,553,5,30,ESTADISTICA APLICADA,1,El contenido es congruente con los objetivos-
1868,553,5,30,ESTADISTICA APLICADA,2,Me parece que el programa deber�a incluir un apartado para el uso del software de simulaci�n.
1869,553,5,30,ESTADISTICA APLICADA,1,El programa de estudios comprende temas que son aplicables en la vida laboral.
1870,572,5,30,SISTEMAS DE CALIDAD,2,"""Cumple con el m�nimo indispensable, bibliograf�a actualizada, forma de exposici�n, etc�tera. Falta adecuarlo a modalidad mixta"""
1871,572,5,30,SISTEMAS DE CALIDAD,2,"""El contenido tem�tico es mayor al que se tiene establecido para el curso, es necesario suprimir algunos temas o ampliar las horas del curso."""
1872,567,5,30,PROCESOS INDUSTRIALES,1,Es un temario amplio y muy bueno. yo regresar�a temas de pron�sticos y previos de Estad�stica
1873,567,5,30,PROCESOS INDUSTRIALES,1,"""Son programas de estudio, cuyos temas son pr�cticos en la vida laboral de un profesionista"""
1874,567,5,30,PROCESOS INDUSTRIALES,3,El temario es muy extenso y tengo alumnos de 3er semestre que no han llevado estad�stica y les cuesta comprender mejor los temas
1875,567,5,30,PROCESOS INDUSTRIALES,1,La materia proporciona un panorama general de la calidad y no puede ser analizado mas profundamente en el tiempo de un semestre
1876,555,5,30,EVALUACION DE PROYECTOS DE INVERSION,2,"""Las industrias que me gustar�a abordar son petroqu�mica, automotriz y metalurgica"""
1877,555,5,30,EVALUACION DE PROYECTOS DE INVERSION,2,Reescribir los subtemas para que muestren mejor lo que se va a desarrollar
1878,555,5,30,EVALUACION DE PROYECTOS DE INVERSION,2,Falta integrar temario sobre operaciones unitarias y procesos unitarios
1879,555,5,30,EVALUACION DE PROYECTOS DE INVERSION,2,"""Las industrias que me gustar�a abordar son petroqu�mica, automotriz y metalurgica"""
1880,541,5,30,CALIDAD,1,"""Es vigente, robusto, y logra integrar aspectos clave para la aplicaci�n pr�ctica de la ingenier�a y brindar perspectiva profesional al estudiante."""
1881,541,5,30,CALIDAD,1,Cumple con lo requerido para evaluar proyectos
1882,541,5,30,CALIDAD,1,Porque permite a los alumnos conocer los aspectos te�ricos y aplicarlos mediante una aplicaci�n pr�ctica con datos reales colectados por ellos mismos.
1883,541,5,30,CALIDAD,1,"""Considero que el programa de estudio contempla todos los temas b�sicos para saber evaluar un proyecto de inversi�n, de forma organizada y con los subtemas m�s relevantes."""
1884,542,5,30,CONTABILIDAD FINANCIERA Y DE COSTOS,1,acorde a lo actual
1888,566,5,30,PRACTICAS PROFESIONALES PARA INGENIERIA INDUSTRIAL,2,Es importante su actualizaci�n
1889,566,5,30,PRACTICAS PROFESIONALES PARA INGENIERIA INDUSTRIAL,2,Le falta actualizaci�n
1890,566,5,30,PRACTICAS PROFESIONALES PARA INGENIERIA INDUSTRIAL,1,Se abordan los temas fundamentales para el estudio de las Cadenas de Suministro.
1891,566,5,30,PRACTICAS PROFESIONALES PARA INGENIERIA INDUSTRIAL,2,Faltar�a realizar algunos ajustes para clarificar ciertos subtemas
1892,566,5,30,PRACTICAS PROFESIONALES PARA INGENIERIA INDUSTRIAL,2,"""Cumple con lo m�nimo indispensable, cuenta con la bibliograf�a actualizada, tiene las formas de exposici�n, hace falta adecuarlo para la educaci�n mixta o h�brida."""
1893,566,5,30,PRACTICAS PROFESIONALES PARA INGENIERIA INDUSTRIAL,1,contribuye con los atributos de egreso
1894,566,5,30,PRACTICAS PROFESIONALES PARA INGENIERIA INDUSTRIAL,1,Cada alumno reporta su actividad en la empresa
1895,578,5,30,ANALISIS Y MEJORA DE PROCESOS,2,"""Los alumnos no tienen el conocimieno homog�neo de escritura y redacci�n, quizas seria bueno colocar otra asignatura de redacci�n"""
1896,548,5,30,DIRECCION DE PROYECTOS,1,Es adecuado
1897,548,5,30,DIRECCION DE PROYECTOS,1,Es una oportunidad para los alumnos el participar en pr�ctica profesionales. 
1898,548,5,30,DIRECCION DE PROYECTOS,2,Habr�a que incrementar algunos temas de Metodolog�as de la Investigaci�n
1899,571,5,30,SIMULACION,2,ya hay m�s metodolog�as actuales como agile
1900,571,5,30,SIMULACION,2,Hay algunos temas adicionales que veo con mis alumnos para complementar
1901,545,5,30,CREATIVIDAD E INOVACION,2,Falta incluir temas de gesti�n y habilidades suaves que se usan en la industria.
1902,545,5,30,CREATIVIDAD E INOVACION,3,En un temario muy ambicioso para el tiempo que se dispone.  
1903,545,5,30,CREATIVIDAD E INOVACION,1,Es un temario con lo necesario para que los alumnos conozcan lo que es la herramienta de simulaci�n.
1904,545,5,30,CREATIVIDAD E INOVACION,1,Es una asignatura que contiene los temas que permiten una comprensi�n clara de lo que es Simulaci�n y lo aterriza en Simulaci�n Montecarlo y de Eventos Discretos
1905,545,5,30,CREATIVIDAD E INOVACION,1,Ayuda a los estudiantes a aprender habilidades para la vida
1906,545,5,30,CREATIVIDAD E INOVACION,1,Estoy muy de acuerdo con los temas
1907,563,5,30,METODOLOGIA PARA LA PLANEACION,2,Hay que responder a la realidad laboral
1908,563,5,30,METODOLOGIA PARA LA PLANEACION,2,Hay que actualizarse y alinearse a la realidad 
1909,568,5,30,RELACION LABORAL Y ORGANIZA,2,FALTA ACTUALIZARLO
1910,568,5,30,RELACION LABORAL Y ORGANIZA,2,FALTA ACTUALIZARLO
1911,568,5,30,RELACION LABORAL Y ORGANIZA,1,Es completo de acuerdo al avance de los alumnos
1912,568,5,30,RELACION LABORAL Y ORGANIZA,1,Considero cubre lo necesario para el desarrollo profesional.
1913,579,5,30,COSTOS Y LOGISTICA DE SISTEMAS DE TRANSPORTE,2,Se requiere actualizar algunos temas para que est�n relacionados con las modificaciones en las leyes laborales
1914,559,5,30,INTELIGENCIA DE NEGOCIOS,1,Considero que si ya que incluye los temas adecuados que necesita saber el  estudiante acerca de las Relaciones Laborales 
1915,559,5,30,INTELIGENCIA DE NEGOCIOS,2,Ser�a bueno contemplar m�s horas para ampliar el tema de trabajo grupal.
1916,562,5,30,LOGISTICA INVERSA,2,Ser�a bueno contemplar m�s horas para ampliar el tema de trabajo grupal.
1917,552,5,30,ERGONOMIA EN EL TRABAJO,1,el programa sigue estando vigente 
1918,556,5,30,FINANZAS COORPORATIVAS,1,el programa sigue estando vigente 
1919,580,5,30,TEMAS SELECTOS DE DIRECCION Y CREACION DE EMPRESAS,2,Es una asignatura que requiere de mucha preparaci�n y actulizaci�n constante
1920,421,5,21,LABORATORIO DE MAQUINAS TERMICAS,1,Se cumple con los objetivos que se tienen actualmente en el campo profesional y de investigaci�n.
1921,423,5,21,MECANICA DE FLUIDOS I,1,Porque contiene un panorama general de lo que es la Ergonom�a para que el alumnado motivado cuente con elementos necesarios para aplicarlos en su vida.
1922,423,5,21,MECANICA DE FLUIDOS I,1,Apoya los atributos de egreso
1923,424,5,21,MECANICA DE FLUIDOS II,1,El temario se pens� para ayudar a los alumnos
1924,432,5,21,TURBOMAQUINARIA,1,por los temas vistos 
1925,429,5,21,TERMODINAMICA APLICADA,1,los temas y el el tiempo son adecuados
1926,430,5,21,TERMOFLUIDOS,1,Cubre todos los temas importantes y est� atualizado
1927,430,5,21,TERMOFLUIDOS,1,"""El temario es adecuado, aunque la asignatura de Matem�ticas avanzadas que antes impart�an para la carrera de Ingenier�a Mec�nica proporcionaba buenas bases para el desarrollo de algunos de los temas, ahora les cuenta m�s trabajo a los alumnos."""
1928,430,5,21,TERMOFLUIDOS,1,Se pueden cumplir con los objetivos en el tiempo requerido
1929,430,5,21,TERMOFLUIDOS,1,El temario es adecuado
1930,416,5,21,ELEMENTOS DE MECANICA DEL MEDIO CONTINUO,1,Se cubren los temas relevandes del campo de conocimiento
1931,416,5,21,ELEMENTOS DE MECANICA DEL MEDIO CONTINUO,1,Todo bien
1932,416,5,21,ELEMENTOS DE MECANICA DEL MEDIO CONTINUO,1,por los temas
1933,424,5,21,MECANICA DE FLUIDOS II,1,Se pueden cumplir con los objetivos en el tiempo requerido
1934,431,5,21,TRANSFERENCIA DE CALOR,1,Proporciona las bases para el estudio de la Mec�nica de s�lidos y de la mec�nica de fluidos.
1936,428,5,21,TEMAS SELECTOS DE TERMOFLUIDOS I,2,Requiere m�s horas/cr�ditos para cubrir el temario satisfactoriamente.
1937,428,5,21,TEMAS SELECTOS DE TERMOFLUIDOS I,1,"""El temario es adecuado, aunque la asignatura de Matem�ticas avanzadas que antes impart�an para la carrera de Ingenier�a Mec�nica proporcionaba buenas bases para el desarrollo de algunos de los temas, ahora les cuenta m�s trabajo a los alumnos."""
1938,426,5,21,SISTEMAS DE MEJORAMIENTO AMBIENTAL,2,"""Desde el inicio del curso debe darse el total de los mecanismos de transferencia de calor y dejar al final la conducci�n bi y multidireccional, para que los temas vistos est�n sincronizados con lo que se ve an al laboratorio de la asignatura."""
1939,426,5,21,SISTEMAS DE MEJORAMIENTO AMBIENTAL,2,En un campo tan amplio se emplean buenos ejemplos concretos que f�cilmente se pueden extender a cualquier situaci�n. 
1940,425,5,21,SISTEMAS DE CONVERSION DE ENERGIA TERMICA,2,"""Dado que es una mteria de temas selectos, cada profeson determina el contenido de programa. sin embargo deberia haber un temario minimo a cubrir por todos los profesores, """
1941,425,5,21,SISTEMAS DE CONVERSION DE ENERGIA TERMICA,1,En realidad el temario se adec�a de acuerdo a los avances en los temas tratados. 
1942,425,5,21,SISTEMAS DE CONVERSION DE ENERGIA TERMICA,2,Solo cambiar�a de lugar unos temas para que muestren mejor lo que se va a desarrollar e incluir�a un tema final de c�lculo e interpretaci�n de impacto ambiental
1943,425,5,21,SISTEMAS DE CONVERSION DE ENERGIA TERMICA,1,lo he revisado previamente
1944,425,5,21,SISTEMAS DE CONVERSION DE ENERGIA TERMICA,1,Cubre los aspectos m�s importantes
1945,425,5,21,SISTEMAS DE CONVERSION DE ENERGIA TERMICA,1,Cubre los aspectos m�s importantes
1946,425,5,21,SISTEMAS DE CONVERSION DE ENERGIA TERMICA,2,Falta cultura metrol�gica
1947,425,5,21,SISTEMAS DE CONVERSION DE ENERGIA TERMICA,2,Falta cultura metrol�gica
1948,425,5,21,SISTEMAS DE CONVERSION DE ENERGIA TERMICA,1,Contiene todos los temas de la materia
1949,425,5,21,SISTEMAS DE CONVERSION DE ENERGIA TERMICA,1,Contiene los temas m�s importantes de la materia
1950,425,5,21,SISTEMAS DE CONVERSION DE ENERGIA TERMICA,2,No corresponde a los 2 cr�ditos que tiene.
1951,425,5,21,SISTEMAS DE CONVERSION DE ENERGIA TERMICA,3,Porque los alumnos no cuentan con los antecedentes necesarios
1952,425,5,21,SISTEMAS DE CONVERSION DE ENERGIA TERMICA,1,VEmos el t�rmino de energ�a en su m�s amplio concepto y es un tema que debemos ver en m�s materias y a mayor profundidad ya que es el futuro.
1953,425,5,21,SISTEMAS DE CONVERSION DE ENERGIA TERMICA,2,Vemos el t�rmino de energ�a en su m�s amplio concepto y es un tema que debemos ver en m�s materias y a mayor profundidad ya que es el futuro.
1954,425,5,21,SISTEMAS DE CONVERSION DE ENERGIA TERMICA,1,Se estudian equipos que encontrar�n los alumnos en la vida de trabajo
1955,425,5,21,SISTEMAS DE CONVERSION DE ENERGIA TERMICA,1,Se estudian equipos que encontrar�n los alumnos en la vida de trabajo
1956,425,5,21,SISTEMAS DE CONVERSION DE ENERGIA TERMICA,2,deber�a impartirse la asignatura despu�s de las asignaturas Termodin�mica aplicada y Mec�nica de fluidos 1
1957,425,5,21,SISTEMAS DE CONVERSION DE ENERGIA TERMICA,2,deber�a impartirse la asignatura despu�s de las asignaturas Termodin�mica aplicada y Mec�nica de fluidos 1
1958,414,5,21,AHORRO DE ENERGIA,2,deber�a impartirse la asignatura despu�s de las asignaturas Termodin�mica aplicada y Mec�nica de fluidos 1
1959,427,5,21,SISTEMAS TERMOENERGETICOS,1,"""Si, porqu� se abordan temas que se aplican en la vida laboral"""
1960,427,5,21,SISTEMAS TERMOENERGETICOS,1,"""Si, porqu� se abordan temas que se aplican en la vida laboral"""
1961,427,5,21,SISTEMAS TERMOENERGETICOS,2,Falta tiempo para la exposici�n del temario
1962,420,5,21,LABORATORIO DE  AIRE ACONDICONADO Y REFRIGERACION,2,"""Falta agregar temas de fuentes alternas, las cuales he ido agregando."""
1963,420,5,21,LABORATORIO DE  AIRE ACONDICONADO Y REFRIGERACION,1,Contiene los temas m�s importantes de la materia
1964,420,5,21,LABORATORIO DE  AIRE ACONDICONADO Y REFRIGERACION,1,Se desarrollan an�lisis energ�ticos en diversos sistemas t�rmicos abiertos aplicables en la industria. 
1965,420,5,21,LABORATORIO DE  AIRE ACONDICONADO Y REFRIGERACION,1,Se desarrollan an�lisis energ�ticos en diversos sistemas t�rmicos abiertos aplicables en la industria. 
1966,417,5,21,LAB. MECANICA DE FLUIDOS I,1,"""Se realizan pr�cticas de psicrometr�a, bomba de calor y refrigeraci�n."""
1967,417,5,21,LAB. MECANICA DE FLUIDOS I,1,Se estudian equipos que encontrar�n los alumnos en la vida de trabajo
1968,417,5,21,LAB. MECANICA DE FLUIDOS I,1,Se estudian equipos que encontrar�n los alumnos en la vida de trabajo
1969,417,5,21,LAB. MECANICA DE FLUIDOS I,1,"""Si, porqu� se abordan temas que se aplican en la vida laboral"""
1970,417,5,21,LAB. MECANICA DE FLUIDOS I,1,NA
1971,417,5,21,LAB. MECANICA DE FLUIDOS I,1,Las pr�cticas cubren los temas relevantes del temario
1972,417,5,21,LAB. MECANICA DE FLUIDOS I,1,Las pr�cticas cubren los temas relevantes del temario de la asignatura
1973,417,5,21,LAB. MECANICA DE FLUIDOS I,1,Todo bien
1974,418,5,21,LAB. MECANICA DE FLUIDOS II,2,Orden de las pr�cticas.
1975,418,5,21,LAB. MECANICA DE FLUIDOS II,2,Orden de las pr�cticas.
1976,418,5,21,LAB. MECANICA DE FLUIDOS II,1,Me parece que se dan las pr�cticas de laboratorio conveniente para este curso.
1977,418,5,21,LAB. MECANICA DE FLUIDOS II,1,las pr�cticas de laboratorio complementan de manera adecuada las clases de teor�a
1978,418,5,21,LAB. MECANICA DE FLUIDOS II,1,Se cumple con el objetivo de ver los temas desde el punto de vista f�sico y ser compemento de los m�todos num�ricos.
1979,418,5,21,LAB. MECANICA DE FLUIDOS II,1,Todo bien
1980,422,5,21,LABORATORIO DE TERMOFLUIDOS,2,Orden de las pr�cticas.
1981,422,5,21,LABORATORIO DE TERMOFLUIDOS,2,Orden de las pr�cticas.
1982,422,5,21,LABORATORIO DE TERMOFLUIDOS,2,Orden de las pr�cticas.
1983,422,5,21,LABORATORIO DE TERMOFLUIDOS,2,por la parte presencial que se necesita para un laboratorio
1984,422,5,21,LABORATORIO DE TERMOFLUIDOS,1,"""El programa ofrece a los alumnos las herramientas para desenvolverse en su campo profesional de una forma integral, desde los aspectos t�cnicos como en el desarrollo de una cultura �tica y responsable, buscando el mejoramiento continuo como ingenieros."""
1985,422,5,21,LABORATORIO DE TERMOFLUIDOS,1,"""El programa ofrece a los alumnos las herramientas para desenvolverse en su campo profesional de una forma integral, desde los aspectos t�cnicos como en el desarrollo de una cultura �tica y responsable, buscando el mejoramiento continuo como ingenieros."""
1986,422,5,21,LABORATORIO DE TERMOFLUIDOS,2,El plan de estudios es demasiado ambicioso 
1987,422,5,21,LABORATORIO DE TERMOFLUIDOS,2,Consider� que es muy ambicioso 
1988,422,5,21,LABORATORIO DE TERMOFLUIDOS,2,Falta cultura metrol�gica
1989,422,5,21,LABORATORIO DE TERMOFLUIDOS,2,Falta cultura metrol�gica
1990,422,5,21,LABORATORIO DE TERMOFLUIDOS,2,Falta cultura metrol�gica
1991,422,5,21,LABORATORIO DE TERMOFLUIDOS,1,Abarca con las practicas adecuadas para una formaci�n acorde al temario y a los objetivos. 
1992,422,5,21,LABORATORIO DE TERMOFLUIDOS,1,Todo bien
1993,422,5,21,LABORATORIO DE TERMOFLUIDOS,1,Todo bien
1994,422,5,21,LABORATORIO DE TERMOFLUIDOS,1,Todo bien
1995,422,5,21,LABORATORIO DE TERMOFLUIDOS,1,Todo bien
1996,422,5,21,LABORATORIO DE TERMOFLUIDOS,3,Porque los temas de la asignatura te�rica no van a la par con las actividades experimentales
1997,422,5,21,LABORATORIO DE TERMOFLUIDOS,2,Es un temario muy ambicioso para el tiempo que se tiene y para el semestre en el que se encuentra la asignatura
1998,422,5,21,LABORATORIO DE TERMOFLUIDOS,2,Es un temario muy ambicioso para el tiempo que se tiene y para el semestre en el que se encuentra la asignatura
1999,422,5,21,LABORATORIO DE TERMOFLUIDOS,1,las pr�cticasest�n muy relacionadas con lo vist en teor�a 
2000,422,5,21,LABORATORIO DE TERMOFLUIDOS,2,son demasiadas pr�cticas para que se impartan adecuadamente en un s�lo semestre
2001,422,5,21,LABORATORIO DE TERMOFLUIDOS,2,son demasiadas pr�cticas para que se impartan adecuadamente en un s�lo semestre
2002,418,5,21,LAB. MECANICA DE FLUIDOS II,1,"""Conforme al sistema de gesti�n de calidad, las �ltimas modificaciones al programa me parecen adecuadas."""
2003,418,5,21,LAB. MECANICA DE FLUIDOS II,1,"""Es complicado, considero que est� algo extenso, pero al mismo tiempo har�an falta dos pr�cticas m�s de convecci�n puesto que es un de los mecanismos importantes de transferencia de calor y en un pr�ctica no se logra ense�ar todo adecuadamente."""
2004,418,5,21,LAB. MECANICA DE FLUIDOS II,2,Se podr�an cubrir otros temas relacionados.
2005,418,5,21,LAB. MECANICA DE FLUIDOS II,2,Se pueden incluir temas importantes relacionados y necesarios
2006,419,5,21,LAB. TRANSFERENCA DE CALOR,1,Todo bien
2007,419,5,21,LAB. TRANSFERENCA DE CALOR,2,Orden de las pr�cticas.
2008,419,5,21,LAB. TRANSFERENCA DE CALOR,2,Orden de las pr�cticas.
2009,419,5,21,LAB. TRANSFERENCA DE CALOR,2,Orden de las pr�cticas.
2010,419,5,21,LAB. TRANSFERENCA DE CALOR,1,Todo bien
2011,143,5,10,INGENIERIA DE MANUFACTURA,1,De acuerdo a esta modalidad se cuenta con todo el material necesario 
2012,143,5,10,INGENIERIA DE MANUFACTURA,2,Orden de las pr�cticas.
2013,143,5,10,INGENIERIA DE MANUFACTURA,1,las pr�cticas se relacionan mucho con lo visto en teor�a
2014,143,5,10,INGENIERIA DE MANUFACTURA,1,"""Es complicado, considero que est� algo extenso, pero al mismo tiempo har�an falta dos pr�cticas m�s de convecci�n puesto que es un de los mecanismos importantes de transferencia de calor y en un pr�ctica no se logra ense�ar todo adecuadamente."""
2015,178,5,10,TECNOLOGIA DE MATERIALES,2,"""Podr�an incluirse temas como impresi�n 3D, corte l�ser, etc."""
2026,179,5,10,INGENIERIA AUTOMOTRIZ,1,"""Considero que les da las herramientas suficientes para afrontar el mundo laboral, pero tenemos que actualizar el software"""
2031,135,5,10,DETERIORO DE MATERIALES,2,Creo que deber�a actualizarse un poco con base en nuevas tendencias en el dise�o
2032,145,5,10,INGENIERIA DE SUPERFICIES,1,"""Abarcamos los 5 factores que permiten entender la interfaz factor humano/veh�culo inmerso en un medio ambiente f�sico tanto natural como artificial para aplicarlos al dise�o ergon�mico, centrado en el usuario."""
2033,176,5,10,TEMAS SELECTOS DE MANUFACTURA,1,"""Abarcamos los 5 factores que permiten entender la interfaz factor humano/veh�culo inmerso en un medio ambiente f�sico tanto natural como artificial para aplicarlos al dise�o ergon�mico, centrado en el usuario"""
2034,137,5,10,DINAMICA DE MAQUINARIA,1,Es un tema selecto. Aunque ser�a de m�s ayuda que algunos aspectos formen parte de la formaci�n de tronco com�n
2035,136,5,10,DIBUJO MECANICO E INDUSTRIAL,1,La forma en que est� estructurado el programa de la asignatura deterioro de materiales permite dar continuidad al estudio de materiales desde una perspectiva de aplicaci�n.
2036,136,5,10,DIBUJO MECANICO E INDUSTRIAL,2,Siempre se requiere actualizaci�n y no fue posible la realizacion de proyectos experimentales 
2037,136,5,10,DIBUJO MECANICO E INDUSTRIAL,1,"""El programa se ha revisado, el cual contiene los temas requeridos y adecuados para el nivel solicitado"""
2038,136,5,10,DIBUJO MECANICO E INDUSTRIAL,2,Se requiere revisar y actualizar el temario
